,Age,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Female,Gender_Male,Customer Type_Loyal Customer,Customer Type_disloyal Customer,Type of Travel_Business travel,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
12410,48,944,4,5,5,5,2,5,5,4,4,4,4,2,4,5,0,0,1,0,1,0,1,0,0,1,0,1
12411,45,1531,1,1,1,1,5,5,5,5,5,5,5,3,5,5,3,0,1,0,1,0,1,0,1,0,0,1
12412,57,2419,2,2,2,2,2,4,5,4,4,4,4,3,4,3,112,77,1,0,1,0,1,0,1,0,0,1
12413,39,900,1,5,4,4,1,1,1,1,1,1,4,2,3,1,43,19,0,1,1,0,1,0,0,1,0,0
12414,45,337,0,0,0,3,4,5,5,3,3,3,3,5,3,3,0,0,0,1,1,0,1,0,1,0,0,1
12415,46,2432,2,4,2,2,2,4,5,4,4,5,4,5,4,3,0,1,1,0,1,0,1,0,1,0,0,1
12416,45,2059,3,3,3,3,4,4,4,3,3,4,3,5,3,4,31,14,0,1,1,0,1,0,1,0,0,1
12417,61,447,5,2,2,2,5,5,5,5,1,1,2,1,2,5,0,0,0,1,1,0,1,0,0,1,0,1
12418,40,460,5,5,2,5,5,5,5,5,2,5,5,5,2,5,0,0,1,0,1,0,1,0,0,1,0,1
12419,37,280,4,5,4,3,4,3,3,3,4,4,5,3,5,3,151,182,0,1,1,0,0,1,0,1,0,0
12420,52,551,4,4,4,4,4,4,5,5,5,5,5,4,5,5,22,19,1,0,1,0,1,0,1,0,0,1
12421,25,214,3,1,4,2,3,4,3,3,2,3,2,2,3,3,0,0,1,0,0,1,1,0,0,1,0,0
12422,31,356,2,5,2,3,4,2,4,4,5,5,3,2,2,4,0,0,1,0,1,0,0,1,0,1,0,0
12423,51,397,2,4,4,4,2,2,2,2,2,5,3,1,3,2,0,0,0,1,1,0,1,0,0,1,0,0
12424,26,1431,1,5,1,2,4,1,4,4,3,3,5,3,4,4,0,0,1,0,0,1,1,0,1,0,0,0
12425,67,1947,2,5,2,3,2,4,4,5,4,3,4,4,5,4,188,183,1,0,1,0,0,1,0,1,0,0
12426,42,2334,5,5,5,5,3,5,4,5,5,5,5,5,5,3,0,0,0,1,1,0,1,0,1,0,0,1
12427,25,847,2,2,2,2,1,2,1,1,5,5,5,3,5,1,0,10,0,1,0,1,1,0,0,1,0,0
12428,36,3614,5,5,5,5,5,4,4,2,2,2,2,5,2,4,0,0,1,0,1,0,1,0,1,0,0,1
12429,55,1591,1,1,1,1,4,4,4,1,1,1,1,4,1,3,6,0,0,1,1,0,1,0,1,0,0,0
12430,43,563,4,4,4,4,2,3,5,4,4,4,4,5,4,1,64,57,1,0,1,0,1,0,0,1,0,1
12431,43,447,4,4,4,4,4,4,5,5,5,5,5,4,5,3,9,0,1,0,1,0,1,0,1,0,0,1
12432,46,2022,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0,1,0,1,0,1,0,1,0,0,1
12433,15,1180,0,0,0,4,5,0,5,5,5,2,5,3,4,5,11,0,0,1,0,1,1,0,1,0,0,1
12434,70,590,2,4,2,5,5,2,5,5,5,2,4,3,4,5,0,0,0,1,1,0,0,1,0,1,0,0
12435,44,2531,2,2,2,2,2,4,5,4,4,4,4,4,4,4,0,0,1,0,1,0,1,0,1,0,0,1
12436,69,601,3,4,3,3,4,4,2,3,3,3,3,4,3,2,0,7,1,0,1,0,0,1,0,0,1,0
12437,36,190,4,4,4,4,4,4,4,4,2,2,3,1,4,4,1,0,1,0,1,0,1,0,0,1,0,0
12438,52,1747,1,5,5,5,3,2,3,1,1,1,1,2,1,4,0,0,1,0,1,0,1,0,0,1,0,0
12439,47,447,3,4,4,4,4,3,4,4,2,5,3,1,4,4,0,0,0,1,1,0,1,0,0,0,1,0
12440,21,1431,2,4,1,3,2,1,1,2,3,5,1,5,5,2,6,17,0,1,1,0,0,1,0,1,0,0
12441,42,120,5,2,1,2,5,5,5,5,3,5,1,1,1,5,0,0,0,1,1,0,1,0,0,0,1,1
12442,34,1041,3,4,3,4,3,3,3,3,5,5,5,4,4,3,0,0,0,1,1,0,0,1,0,1,0,0
12443,43,612,4,4,4,4,2,5,4,5,5,5,5,4,5,3,11,8,0,1,1,0,1,0,1,0,0,1
12444,31,867,3,1,2,4,2,2,2,2,4,5,4,3,3,2,0,0,1,0,1,0,0,1,0,1,0,0
12445,36,226,4,4,4,1,3,4,5,3,4,2,3,1,3,3,0,0,0,1,0,1,1,0,1,0,0,0
12446,34,867,4,5,5,4,1,5,1,1,5,3,4,2,1,1,29,33,1,0,1,0,0,1,0,0,1,0
12447,55,2389,1,1,1,1,4,5,4,5,5,5,5,4,5,3,0,0,0,1,1,0,1,0,1,0,0,1
12448,68,599,3,4,2,1,2,2,2,2,3,3,4,1,1,2,78,65,0,1,1,0,0,1,0,1,0,0
12449,40,319,3,3,3,4,3,3,3,3,4,2,4,2,3,3,1,1,1,0,0,1,1,0,1,0,0,0
12450,41,528,4,4,4,4,1,2,4,4,4,4,4,3,4,3,0,0,1,0,1,0,1,0,1,0,0,1
12451,41,649,3,3,3,3,2,4,4,3,3,3,3,3,3,3,0,0,0,1,1,0,1,0,1,0,0,1
12452,38,158,3,3,3,3,2,5,5,4,4,4,5,4,4,5,0,0,0,1,1,0,1,0,1,0,0,1
12453,44,1797,4,4,4,5,1,4,1,1,3,5,4,5,4,1,0,7,0,1,0,1,1,0,1,0,0,1
12454,64,216,0,5,0,4,2,4,4,5,5,5,5,3,5,3,0,0,0,1,1,0,1,0,1,0,0,1
12455,46,2337,3,3,2,3,3,5,4,4,4,4,4,5,4,3,0,0,1,0,1,0,1,0,1,0,0,1
12456,22,395,4,5,4,2,5,4,5,5,5,5,1,2,3,5,21,29,0,1,0,1,1,0,0,1,0,0
12457,23,967,5,5,5,4,5,5,5,5,4,5,4,5,5,5,0,13,1,0,0,1,1,0,0,1,0,1
12458,42,1617,3,3,3,3,3,4,4,4,4,4,4,4,4,4,63,60,1,0,1,0,1,0,1,0,0,1
12459,38,826,1,1,1,3,1,1,1,1,1,4,2,4,5,1,0,0,0,1,0,1,1,0,0,1,0,0
12460,38,371,2,2,2,1,4,2,4,4,5,2,4,4,5,4,4,0,1,0,0,1,1,0,1,0,0,0
12461,54,888,2,5,2,3,3,4,5,5,5,2,5,3,5,5,0,0,1,0,1,0,0,1,0,0,1,0
12462,27,1035,4,4,4,3,4,4,4,4,3,3,4,5,4,4,0,18,1,0,0,1,1,0,1,0,0,1
12463,17,1276,4,4,4,4,4,4,4,4,5,3,5,3,4,4,0,0,1,0,1,0,1,0,1,0,0,1
12464,32,236,2,4,4,4,2,2,2,2,1,1,4,1,3,2,0,14,1,0,1,0,1,0,0,1,0,0
12465,45,480,1,1,1,1,3,4,5,4,4,4,4,4,4,4,71,54,0,1,1,0,1,0,1,0,0,1
12466,37,362,4,4,4,3,3,4,3,3,4,5,4,1,3,3,0,0,0,1,0,1,1,0,1,0,0,0
12467,24,951,3,2,2,2,3,3,1,3,4,3,1,4,1,3,24,9,1,0,1,0,1,0,0,1,0,0
12468,66,442,4,4,4,3,5,4,5,5,2,4,3,2,3,5,0,0,0,1,1,0,0,1,0,1,0,0
12469,44,486,5,5,5,5,1,2,1,4,4,5,4,1,4,3,50,37,1,0,1,0,1,0,1,0,0,1
12470,44,1379,3,3,3,5,5,5,3,4,4,3,4,1,4,5,30,27,1,0,1,0,0,1,0,1,0,0
12471,36,842,1,1,1,1,4,5,4,4,4,4,4,3,4,3,21,15,0,1,1,0,1,0,1,0,0,1
12472,46,1620,2,4,2,3,5,5,4,3,3,2,3,5,3,5,0,0,1,0,1,0,0,1,0,1,0,0
12473,18,551,4,0,3,2,3,3,3,5,5,5,5,3,3,3,191,189,0,1,0,1,1,0,1,0,0,1
12474,21,403,3,1,1,1,3,3,3,3,3,2,4,3,3,3,0,36,1,0,1,0,1,0,1,0,0,0
12475,40,2688,4,4,4,4,2,5,4,4,4,4,4,5,4,3,0,0,1,0,1,0,1,0,1,0,0,1
12476,31,990,2,2,2,4,5,2,5,5,3,1,4,1,4,5,0,0,1,0,0,1,1,0,0,1,0,0
12477,68,362,2,4,2,3,1,2,1,1,3,4,5,3,4,1,24,30,0,1,1,0,0,1,0,1,0,0
12478,45,1775,4,3,4,4,3,5,4,4,4,4,4,5,4,4,22,18,1,0,1,0,1,0,1,0,0,1
12479,49,407,4,4,4,4,5,5,4,4,4,4,4,3,4,3,16,5,0,1,1,0,1,0,1,0,0,1
12480,26,319,3,2,3,4,1,3,1,1,3,3,3,1,3,1,0,0,1,0,0,1,1,0,0,1,0,0
12481,11,333,2,3,2,2,1,2,1,1,1,5,5,4,4,1,0,0,1,0,1,0,0,1,0,1,0,0
12482,53,228,5,5,5,5,2,4,5,4,4,4,4,4,4,3,0,0,1,0,1,0,1,0,1,0,0,1
12483,9,456,3,2,3,4,4,3,1,4,1,3,3,1,3,4,0,0,1,0,1,0,0,1,0,1,0,0
12484,55,361,5,5,5,5,5,5,4,4,4,4,4,5,4,5,0,3,0,1,1,0,1,0,1,0,0,1
12485,37,2080,2,2,2,2,2,4,4,4,4,4,4,5,4,5,0,0,1,0,1,0,1,0,1,0,0,1
12486,34,436,3,4,4,4,3,2,3,3,3,1,3,1,4,3,0,0,0,1,1,0,1,0,0,0,1,0
12487,25,628,2,0,2,4,2,2,2,2,3,3,5,5,5,2,20,0,1,0,0,1,1,0,1,0,0,0
12488,49,2484,3,3,5,3,3,5,5,5,5,5,5,4,5,3,0,0,0,1,1,0,1,0,1,0,0,1
12489,39,191,2,5,2,2,4,2,4,4,5,4,5,5,5,4,0,0,0,1,1,0,0,1,0,1,0,0
12490,36,273,5,2,2,2,5,4,5,5,3,1,3,1,3,5,0,0,1,0,1,0,1,0,0,1,0,0
12491,49,1598,5,5,4,5,5,5,4,3,3,3,3,4,3,3,15,5,1,0,1,0,1,0,1,0,0,1
12492,38,789,5,5,5,5,5,5,5,5,4,3,3,3,5,5,15,6,1,0,1,0,1,0,0,0,1,1
12493,23,281,2,0,2,5,5,2,5,5,4,2,5,5,3,5,0,0,1,0,0,1,1,0,0,1,0,0
12494,41,2351,2,2,2,2,2,5,4,3,3,3,3,3,3,3,0,4,1,0,1,0,1,0,1,0,0,1
12495,42,1204,2,5,2,3,4,1,5,5,5,2,5,4,5,5,9,0,1,0,1,0,0,1,0,1,0,0
12496,38,214,3,3,3,1,5,3,4,5,4,2,5,5,5,5,6,4,0,1,0,1,1,0,1,0,0,0
12497,18,641,3,5,3,2,4,3,4,4,4,2,5,5,4,4,0,0,0,1,1,0,0,1,0,1,0,0
12498,22,964,3,3,3,5,3,3,3,3,1,5,3,3,2,3,0,5,0,1,0,1,1,0,0,1,0,0
12499,48,84,2,2,2,3,3,3,3,3,3,2,2,4,3,1,0,3,1,0,1,0,0,1,0,1,0,0
12500,19,1771,3,4,3,3,1,3,1,1,1,5,4,3,4,1,28,31,0,1,1,0,0,1,0,1,0,0
12501,25,326,2,5,2,5,2,2,2,2,2,5,1,3,2,2,0,4,1,0,0,1,1,0,0,1,0,0
12502,59,1547,4,4,4,4,2,4,4,3,3,3,3,4,3,5,0,0,1,0,1,0,1,0,1,0,0,1
12503,40,462,3,3,4,3,3,5,5,4,4,4,4,3,4,5,17,11,0,1,1,0,1,0,1,0,0,1
12504,26,1452,3,2,3,3,3,3,3,3,3,2,3,4,3,3,0,0,0,1,1,0,0,1,0,1,0,0
12505,44,2955,3,5,5,5,2,4,4,3,3,3,3,1,3,3,0,0,0,1,1,0,1,0,1,0,0,0
12506,26,762,1,3,1,3,3,1,2,3,1,2,3,4,4,3,63,44,1,0,1,0,0,1,0,0,1,0
12507,28,1119,4,3,3,2,4,3,4,4,2,4,2,2,2,4,0,15,1,0,0,1,1,0,0,1,0,0
12508,53,237,1,2,2,2,5,2,2,1,1,2,1,1,1,3,0,0,1,0,1,0,1,0,1,0,0,0
12509,50,1525,5,5,2,5,4,5,4,5,5,5,5,4,5,5,2,11,0,1,1,0,1,0,1,0,0,1
12510,52,1011,2,1,2,2,5,2,5,5,4,4,2,1,2,5,0,10,0,1,1,0,0,1,0,1,0,0
12511,28,1090,4,4,4,2,1,4,1,1,4,1,4,1,2,1,26,18,1,0,1,0,0,1,0,1,0,0
12512,57,436,3,5,3,2,5,3,5,5,4,2,4,3,5,5,69,74,0,1,1,0,0,1,0,1,0,0
12513,43,2496,2,2,2,2,5,5,5,1,1,3,3,5,2,5,5,1,1,0,1,0,1,0,1,0,0,1
12514,42,679,3,1,1,1,3,3,3,3,4,1,3,2,3,3,0,0,0,1,1,0,1,0,0,1,0,0
12515,46,500,4,3,2,4,2,3,3,4,4,2,4,1,4,4,0,0,1,0,1,0,0,1,0,0,1,1
12516,55,386,2,5,2,3,5,4,4,1,1,2,5,3,1,5,0,0,1,0,1,0,0,1,0,1,0,0
12517,46,2923,1,1,1,1,3,5,5,5,5,5,5,3,5,5,28,23,0,1,1,0,1,0,1,0,0,1
12518,51,472,5,4,4,2,5,5,5,5,5,2,4,3,5,5,18,12,0,1,0,1,1,0,1,0,0,1
12519,41,223,2,2,2,4,4,2,4,4,1,1,4,4,4,4,18,22,1,0,0,1,1,0,1,0,0,0
12520,17,391,3,4,3,4,4,3,4,4,3,3,3,2,4,4,1,3,0,1,0,1,1,0,0,1,0,0
12521,60,700,3,3,3,3,4,5,4,5,5,5,5,4,5,3,0,0,0,1,1,0,1,0,1,0,0,1
12522,51,1892,3,3,2,3,5,3,5,4,4,4,4,3,4,5,0,0,0,1,1,0,1,0,1,0,0,1
12523,46,612,4,5,5,5,4,4,4,4,1,3,2,4,2,4,0,0,0,1,1,0,1,0,0,1,0,1
12524,39,280,3,3,3,2,5,3,5,5,5,4,5,3,4,5,3,1,0,1,0,1,1,0,1,0,0,0
12525,38,331,4,5,5,5,4,4,4,4,5,3,2,4,4,4,0,0,1,0,1,0,1,0,0,1,0,1
12526,56,306,0,0,0,2,4,4,5,2,2,5,5,3,2,4,0,0,1,0,1,0,1,0,1,0,0,1
12527,54,2454,4,4,4,3,4,4,4,4,5,3,5,5,5,4,34,38,1,0,0,1,1,0,1,0,0,1
12528,60,733,2,2,2,4,5,2,5,5,1,1,3,3,4,5,0,0,0,1,1,0,0,1,0,1,0,0
12529,15,1727,2,5,2,4,2,2,2,2,3,3,4,3,3,2,0,1,1,0,1,0,0,1,0,1,0,0
12530,41,349,2,2,2,2,3,2,3,3,1,5,1,3,2,3,35,57,0,1,0,1,1,0,1,0,0,0
12531,51,1765,1,1,1,1,3,4,5,4,4,4,4,3,4,4,0,0,1,0,1,0,1,0,1,0,0,1
12532,39,140,5,5,5,3,4,5,4,4,3,5,4,5,4,4,100,97,1,0,0,1,1,0,1,0,0,1
12533,59,3749,5,5,5,5,4,5,5,5,5,5,5,5,5,3,0,0,0,1,1,0,1,0,1,0,0,1
12534,42,563,4,1,1,1,4,4,4,4,3,4,5,2,1,4,12,2,0,1,1,0,1,0,0,1,0,1
12535,27,329,3,5,5,2,4,5,4,4,2,5,5,5,5,4,27,12,1,0,1,0,0,1,0,1,0,0
12536,24,907,2,2,2,3,1,2,1,1,5,2,4,3,5,1,0,0,0,1,0,1,1,0,0,1,0,0
12537,51,1892,2,5,2,2,5,4,5,5,5,5,5,5,5,4,0,0,0,1,1,0,1,0,1,0,0,1
12538,22,1071,3,3,3,4,2,3,2,2,4,1,3,3,4,2,3,34,0,1,0,1,1,0,0,1,0,0
12539,12,188,1,4,1,5,1,1,1,1,3,3,5,5,4,1,14,6,0,1,1,0,0,1,0,0,1,0
12540,41,641,3,3,3,3,3,3,3,3,4,5,3,3,4,3,62,62,1,0,0,1,1,0,0,0,1,0
12541,47,802,1,1,5,1,1,3,4,1,1,1,1,1,1,4,24,18,1,0,1,0,1,0,1,0,0,0
12542,44,240,0,0,0,3,4,5,5,4,4,2,2,4,4,4,0,0,1,0,1,0,1,0,1,0,0,1
12543,20,606,3,4,3,3,1,3,1,1,5,4,4,4,5,1,0,0,1,0,1,0,0,1,0,1,0,0
12544,24,1009,4,4,4,3,2,4,2,2,5,2,4,5,4,2,52,26,0,1,0,1,1,0,0,1,0,0
12545,25,2457,1,1,1,1,5,5,5,4,2,3,4,5,3,5,131,122,0,1,1,0,1,0,1,0,0,1
12546,48,1014,5,5,5,5,3,4,4,4,4,4,4,3,4,3,29,47,0,1,1,0,1,0,1,0,0,1
12547,27,227,3,3,3,3,5,4,5,5,4,3,3,3,5,5,12,31,1,0,1,0,1,0,1,0,0,1
12548,26,1154,1,1,1,4,3,1,4,3,2,1,3,2,4,3,7,18,1,0,0,1,1,0,0,0,1,0
12549,52,1249,4,1,2,2,5,2,2,4,4,4,4,1,4,3,0,0,1,0,1,0,1,0,0,1,0,1
12550,40,3975,1,1,3,1,2,4,4,3,3,3,3,5,3,4,0,0,0,1,1,0,1,0,1,0,0,1
12551,57,3488,3,3,3,3,3,4,5,4,4,4,4,4,4,5,62,65,0,1,1,0,1,0,1,0,0,1
12552,25,1797,1,1,5,1,5,5,5,5,1,3,5,1,4,5,0,0,0,1,1,0,1,0,1,0,0,1
12553,29,2797,5,5,5,5,3,3,3,3,3,5,4,4,4,3,0,0,1,0,1,0,1,0,1,0,0,1
12554,29,719,3,3,3,2,2,3,2,2,4,4,4,5,5,2,12,0,1,0,0,1,1,0,1,0,0,0
12555,63,1024,4,4,4,4,5,3,5,4,4,4,4,1,4,1,0,0,1,0,1,0,0,1,0,1,0,1
12556,23,1005,3,3,3,4,5,3,5,5,4,3,4,3,4,5,1,0,0,1,0,1,1,0,0,1,0,0
12557,24,2075,5,4,5,5,4,4,4,4,3,3,4,5,5,4,7,19,0,1,1,0,1,0,1,0,0,1
12558,33,1991,3,3,3,3,5,2,3,5,5,5,5,5,5,5,0,0,1,0,1,0,1,0,1,0,0,1
12559,46,345,2,4,5,4,4,4,3,2,2,2,2,2,2,3,0,0,1,0,1,0,1,0,1,0,0,0
12560,67,1184,1,1,1,3,1,1,1,1,2,1,3,3,2,1,0,0,0,1,1,0,0,1,0,1,0,0
12561,23,1121,1,4,1,1,2,1,2,2,4,5,5,4,4,2,0,0,1,0,1,0,0,1,0,1,0,0
12562,59,3660,0,0,0,3,4,4,5,5,5,5,5,4,5,3,92,84,1,0,1,0,1,0,1,0,0,1
12563,35,1931,3,1,1,1,3,1,2,3,3,3,3,1,3,4,0,0,1,0,1,0,1,0,1,0,0,0
12564,24,1192,4,4,4,1,5,4,5,5,3,5,3,4,4,5,5,0,1,0,1,0,0,1,0,0,1,0
12565,49,1502,2,2,4,2,5,5,5,5,5,5,4,5,5,3,0,0,1,0,1,0,1,0,1,0,0,1
12566,35,1416,1,2,2,2,2,2,2,1,1,1,1,4,1,1,0,0,1,0,1,0,1,0,1,0,0,0
12567,50,386,3,4,3,1,5,4,5,3,3,3,3,5,3,4,0,0,1,0,1,0,0,1,0,0,1,0
12568,45,882,5,2,5,5,3,4,2,5,5,5,5,1,5,4,0,0,0,1,1,0,1,0,1,0,0,1
12569,51,697,1,5,1,1,5,5,4,2,2,1,2,3,2,5,0,4,1,0,1,0,0,1,0,1,0,0
12570,70,646,4,1,4,3,5,2,3,3,3,4,3,2,3,3,5,20,1,0,1,0,0,1,0,1,0,0
12571,23,1547,0,4,0,3,4,0,4,4,3,3,4,5,4,4,0,0,0,1,1,0,0,1,0,1,0,1
12572,31,1754,5,5,5,5,4,4,4,4,4,4,5,5,5,4,0,1,1,0,1,0,1,0,1,0,0,1
12573,40,150,3,5,5,5,3,3,3,3,1,2,2,3,2,3,0,0,1,0,1,0,1,0,0,0,1,1
12574,37,1487,3,4,3,5,2,3,2,2,3,5,5,3,5,2,0,0,1,0,1,0,0,1,0,1,0,0
12575,25,721,3,3,3,3,2,2,2,2,1,2,1,4,3,2,0,0,0,1,1,0,1,0,1,0,0,1
12576,61,2591,3,3,3,3,3,4,3,3,3,3,3,1,3,5,0,11,1,0,1,0,1,0,1,0,0,1
12577,36,427,3,0,3,4,3,3,3,3,1,4,1,4,3,3,10,0,1,0,0,1,1,0,0,1,0,0
12578,22,397,5,0,5,2,4,0,4,4,4,3,5,4,5,4,0,0,1,0,0,1,1,0,1,0,0,1
12579,31,562,4,5,4,2,2,4,2,2,4,2,5,5,5,2,39,28,1,0,1,0,0,1,0,1,0,0
12580,52,3309,3,3,3,3,5,4,4,4,4,4,4,4,4,3,0,0,0,1,1,0,1,0,1,0,0,1
12581,42,508,3,4,3,4,3,3,3,3,3,3,3,1,3,3,7,0,0,1,1,0,1,0,1,0,0,0
12582,24,358,4,3,3,3,4,4,5,4,1,5,4,5,4,4,0,0,1,0,1,0,1,0,0,0,1,1
12583,50,2288,2,5,2,3,1,5,3,1,1,2,1,4,1,1,0,0,1,0,1,0,0,1,0,1,0,0
12584,72,1605,2,2,2,2,5,2,2,2,2,2,2,3,2,3,0,0,1,0,1,0,1,0,0,1,0,0
12585,32,912,3,3,3,4,3,3,3,3,3,4,5,4,4,3,0,0,1,0,0,1,1,0,1,0,0,0
12586,10,787,1,4,1,1,2,1,2,2,5,4,4,3,5,2,1,0,1,0,1,0,0,1,0,1,0,0
12587,61,2342,5,5,5,5,4,5,5,4,4,4,4,5,4,5,0,0,1,0,1,0,1,0,1,0,0,1
12588,30,251,5,5,0,2,2,0,2,2,5,5,4,5,4,2,0,0,0,1,1,0,0,1,0,1,0,1
12589,34,2704,5,5,5,5,5,3,5,5,5,5,5,5,5,3,1,0,0,1,1,0,1,0,1,0,0,1
12590,58,173,1,5,0,1,0,3,3,3,1,3,4,3,5,3,150,155,0,1,1,0,0,1,0,0,1,0
12591,34,2801,1,1,1,1,2,5,5,4,4,4,4,5,4,3,1,0,1,0,1,0,1,0,1,0,0,1
12592,32,297,3,4,3,2,3,3,3,3,3,5,4,5,4,3,7,0,0,1,1,0,0,1,0,1,0,0
12593,55,364,2,2,2,2,1,4,4,2,2,2,2,1,2,4,17,17,1,0,1,0,1,0,0,0,1,0
12594,59,438,1,1,1,1,5,5,5,4,4,4,4,5,4,4,8,2,0,1,1,0,1,0,1,0,0,1
12595,57,1839,5,5,5,5,4,4,5,4,4,4,4,3,4,3,0,0,1,0,1,0,1,0,1,0,0,1
12596,30,507,4,4,4,4,5,5,5,5,3,4,4,3,5,5,0,0,0,1,1,0,1,0,1,0,0,1
12597,55,3020,3,3,4,3,5,5,3,5,5,5,4,5,5,2,0,0,1,0,1,0,1,0,1,0,0,1
12598,43,125,4,4,4,2,4,2,3,5,5,4,3,3,5,2,0,0,1,0,1,0,0,1,0,1,0,0
12599,37,1123,3,5,3,3,3,4,4,5,3,5,4,4,4,4,211,187,0,1,1,0,0,1,0,1,0,0
12600,14,1497,2,2,2,4,1,2,1,1,2,1,3,2,3,1,85,70,0,1,0,1,1,0,0,1,0,0
12601,29,1053,2,5,4,5,2,2,2,2,2,1,4,4,3,2,27,35,1,0,1,0,1,0,1,0,0,0
12602,23,949,5,4,4,2,4,4,5,4,4,5,3,5,4,4,37,39,0,1,0,1,1,0,0,1,0,1
12603,46,3212,5,5,5,5,2,5,4,5,5,5,5,5,5,5,0,0,1,0,1,0,1,0,1,0,0,1
12604,54,2092,1,1,1,1,2,5,5,4,4,4,4,3,4,3,1,2,0,1,1,0,1,0,1,0,0,1
12605,25,515,1,2,1,2,1,1,1,1,2,5,2,4,2,1,6,0,1,0,0,1,1,0,0,1,0,0
12606,34,387,4,0,4,3,2,4,3,2,1,4,3,3,4,2,0,0,1,0,0,1,1,0,0,1,0,0
12607,43,484,2,4,2,3,1,4,3,5,5,2,1,2,5,1,13,16,1,0,1,0,0,1,0,1,0,0
12608,65,484,1,5,1,4,5,5,5,2,2,1,2,3,2,3,0,0,1,0,1,0,0,1,1,0,0,0
12609,12,1440,4,4,4,2,4,4,1,4,3,4,4,3,4,4,8,0,0,1,1,0,0,1,1,0,0,1
12610,37,1590,5,5,3,5,4,5,4,4,4,4,4,4,4,4,0,0,1,0,1,0,1,0,1,0,0,1
12611,75,2152,3,3,3,3,2,3,1,5,5,5,5,5,5,1,0,0,1,0,1,0,1,0,1,0,0,1
12612,36,484,3,3,3,3,2,4,5,5,5,4,5,4,5,5,0,0,0,1,1,0,1,0,1,0,0,1
12613,36,2063,5,1,5,5,5,3,3,4,4,4,5,2,4,5,0,0,1,0,1,0,1,0,1,0,0,1
12614,40,3584,3,3,3,3,5,4,5,5,5,5,5,4,5,3,7,0,0,1,1,0,1,0,1,0,0,1
12615,41,1005,4,4,3,1,3,3,3,3,4,2,4,5,5,3,0,0,1,0,1,0,0,1,0,1,0,1
12616,28,3572,2,2,5,2,2,2,2,2,3,1,4,4,3,2,31,30,1,0,1,0,1,0,1,0,0,0
12617,52,874,3,5,3,5,4,3,4,4,4,5,4,5,4,4,0,0,0,1,1,0,0,1,0,1,0,0
12618,39,248,3,4,5,4,3,3,3,3,3,4,4,1,4,3,2,8,0,1,1,0,1,0,0,1,0,0
12619,67,645,2,2,2,3,2,3,3,4,4,2,2,2,4,4,0,0,1,0,1,0,0,1,0,1,0,0
12620,41,3669,3,3,3,3,3,1,1,3,3,3,3,5,3,3,0,1,0,1,1,0,1,0,1,0,0,1
12621,13,937,1,3,1,2,2,1,2,2,3,1,1,5,3,2,0,20,0,1,1,0,0,1,0,0,1,0
12622,51,2521,1,1,1,1,5,5,5,5,2,4,5,5,3,5,0,0,0,1,1,0,1,0,1,0,0,1
12623,44,1514,3,4,4,4,3,3,4,3,3,3,3,3,3,4,24,6,0,1,1,0,1,0,1,0,0,0
12624,45,689,3,2,2,2,3,3,3,3,4,2,2,3,5,3,0,0,0,1,1,0,1,0,0,1,0,1
12625,38,315,2,3,2,4,4,2,4,4,4,2,4,3,1,4,0,0,1,0,1,0,0,1,0,1,0,0
12626,40,253,3,2,2,4,4,2,4,4,2,5,3,1,3,4,0,0,0,1,0,1,1,0,0,1,0,0
12627,23,726,3,3,3,3,4,4,4,4,2,1,4,3,1,4,0,0,0,1,1,0,1,0,1,0,0,1
12628,36,3727,4,4,4,4,5,5,4,5,5,5,5,5,5,3,48,41,1,0,1,0,1,0,1,0,0,1
12629,33,365,4,5,4,4,3,4,1,3,3,3,5,5,4,3,13,8,1,0,1,0,0,1,0,1,0,1
12630,36,2958,2,5,5,5,5,2,3,2,2,2,2,2,2,2,27,13,1,0,1,0,1,0,1,0,0,0
12631,56,151,1,2,2,2,3,2,2,1,1,1,1,3,1,4,0,7,0,1,1,0,1,0,1,0,0,0
12632,40,1464,2,2,3,2,3,4,5,4,4,4,4,5,4,5,0,0,1,0,1,0,1,0,1,0,0,1
12633,33,305,4,3,2,3,4,4,4,4,3,1,3,5,1,4,0,0,1,0,1,0,1,0,0,1,0,1
12634,55,1590,2,2,2,2,5,3,4,2,2,2,2,4,2,3,1,0,1,0,1,0,1,0,1,0,0,1
12635,43,1635,1,1,5,1,3,4,4,2,2,2,2,3,2,4,3,0,1,0,1,0,1,0,1,0,0,1
12636,31,475,3,4,3,3,4,3,4,4,4,3,2,2,5,4,0,0,1,0,1,0,0,1,0,1,0,0
12637,11,2521,3,5,3,4,1,3,1,1,3,4,5,5,4,1,0,0,1,0,1,0,0,1,1,0,0,0
12638,57,986,2,5,2,4,3,5,5,4,4,2,4,4,4,5,82,67,1,0,1,0,0,1,1,0,0,0
12639,52,2442,1,1,1,1,1,2,2,4,4,4,4,1,4,1,5,0,0,1,1,0,1,0,1,0,0,1
12640,19,371,2,2,2,3,5,2,4,5,2,1,3,4,3,5,1,7,0,1,1,0,0,1,0,1,0,0
